"MA_PARAMETER_ID","MA_PARAMETER_NAME","MA_PARAMETER_DESC","MA_PARAMETER_KEY","MA_PARAMETER_VALUE","MA_PARAMETER_DEFAULT_VALUE","ALLOW_DELETE_FLAG","HOSPITAL_SOID","IS_DEL","CREATED_AT","MODIFIED_AT","CREATED_BY","MODIFIED_BY"
"336599642805342208","【首页录入】手术级别落库方式","医生提交和首页录入保存时，需要从手术设置表读取手术等级落库，0否 1是；设置为0时，显示医生或者病案室录入的内容；设置为1时，根据手术设置菜单下设置的手术等级强制更新数据(只更新病案室的数据，医生站的不更新)； 【病案首页设置-首页参数设置】病案首页(病案系统)-首页编码录入取值","OPERATION_LEVEL_FLAG","0","0","0","11","0","2023/12/20 15:17:02","2025/8/6 11:26:09","4300118337","4300118337"
"420843667579301889","手术科室为空时默认同步逻辑","0-不同步（默认） 1-出院科室","OPERDEPT_SYNC_DEFAULT","1","0","0","11","0","2025/3/18 16:16:44","2025/9/26 13:56:02","4300118337","4300118337"
"239373529726859265","组织机构代码","组织机构代码，不为空，则首页和打印取该值；为空则保持原有取数逻辑","ORG_INSTI_NO_DEFAULT","","","0","11","0","2022/7/14 15:03:07","2024/6/28 16:18:15","4300118337","4300118337"
"327469568883267585","多院区组织机构代码名称设置默认值","{""11"":""999999##测试医院名称1"",""22"":""888888##测试医院名称2"",""23"":""777777##测试医院名称3""}","ORG_INSTI_NO_LIST_DEFAULT","{""11"":""999999##测试医院名称1"",""22"":""888888##测试医院名称2"",""23"":""777777##测试医院名称3""}","","0","11","0","2023/11/1 10:18:22","2025/8/5 19:46:22","223353469216499713","4300118337"
"439023396559876097","病案OSS文件存储类型(oss)","OSS文件存储类型","OSS_CLIENT_TYPE","minio","minio","0","11","0","2025/6/24 15:50:01","2025/12/12 10:09:05","4300118337","469304215224281088"
"444392335460626433","其他支付计算","其他支付计算，其他支付=总费用-自付金额  0 不计算，1计算","OTHER_PAY_COST_CALCULATE_FLAG","0","0","0","11","0","2025/7/23 14:18:27","2025/7/24 17:20:06","4300118337","4300118337"
"473894502324072448","门诊诊疗信息信息页接诊医师隶属医保机构属性来源","queryAffMedInsOrgInfo：1表示需要查询隶属医保机构；未配置该参数或者配置其他值表示不查询隶属医保机构
                   affMedInsOrgDataSourceAttr：隶属医保机构取主数据字段来源：1隶属医保机构（默认）、2所属院区；未配置该参数表示不查询隶属医保机构
                   affMedInsOrgAttrContent：隶属医保机构字段属性内容（可不配，主要用于接诊医生【所属院区】这个属性值填的内容与实际医保机构名称不一致时作为备选值）","OUTP_TRTIP_AFF_MED_INS_ORG_SOURCE_ATTR","{""queryAffMedInsOrgInfo"":""1"",""affMedInsOrgDataSourceAttr"":""2"",""affMedInsOrgAttrContent"":""鄂州市妇幼保健院""}","","0","11","0","2025/12/29 14:25:25","2026/1/7 10:30:31","373295188451878913","373295188451878913"
"403986107773579264","门诊诊疗信息信息页同步时间间距","门诊诊疗信息信息页同步时间间距，单位：小时","OUTP_TRTIP_PER_SYNC_TIMESPAN","24","6","0","11","0","2024/12/17 19:44:52","2024/12/17 19:44:52","4300118337","4300118337"
"497615619584782336","门急诊诊疗信息页-接收所有有效挂号患者","0-关闭，1-开启","OUTP_TRTIP_RECEIVE_ALL_FLAG","0","0","0","11","0","2026/5/6 10:45:30","2026/5/6 10:45:30","373295188451878913","373295188451878913"
"401184966610350081","门诊诊疗信息页数据源版本——门诊病历系统的版本","1-卫宁60，2-卫宁5X，3-第三方；如果门诊、急诊分别是不同的版本，需要同时对接多个版本，则用英文逗号（,）分隔；举例：医院现场门诊是60，急诊是5X，则参数值配置成：1,2","OUTP_TRTIP_SOURCE_VERSION","1","1","0","11","0","2024/12/2 17:25:09","2026/4/14 15:41:59","4300118337","373295188451878913"
"421231101546688513","门急诊诊疗信息页数据同步60接口配置","当门急诊病历微服务与病案微服务不是注册到同一个服务器时，不能直接调用病历的中台接口，需要通过http的方式调用；此时需配置门急诊病历微服务的接口url","OUTP_TRTIP_SYNC_60API_CONFIG","{""hostUrl"":""http://172.17.1.126:9580"",""trtipBaseUrl"":""/api/v1/trtip_emr/trtip_base/query/by_example"",""trtipDetailUrl"":""/api/v1/trtip_emr/trtip_info/get/by_encounter_ids"",""compensateAllUrl"":""/api/v1/trtip_emr/ma_trtip_all/compensate/by_example"",""compensateCostUrl"":""/api/v1/trtip_emr/ma_trtip_cost/compensate/by_example"",""compensateResultQueryUrl"":""/api/v1/trtip_emr/ma_trtip_compensate/result_str/query/by_key""}","","0","11","0","2025/3/20 18:23:37","2026/4/30 18:27:04","4300118337","373295188451878913"
"474104820430106624","门急诊信息页数据同步存储过程结果集数","全国中医诊疗信息页必须设置为8  代表数据出参必须包含8个表的数据","OUTP_TRTIP_SYNC_PROCEDURE_RESULT_NUM","","","0","11","0","2025/12/30 17:37:41","2025/12/30 17:37:41","469303684795820033","469303684795820033"
"342201072632819713","没有初步诊断时，入院后确诊日期从患者域获取","没有初步诊断时，入院后确诊日期从患者域获取 0 不从患者域获取，1 从患者域获取 默认为 1 从患者域获取","OUTPAT_DIAGNOSIS_AT_FLAG","1","1","0","11","0","2024/1/19 19:49:53","2024/4/30 20:59:00","4300118337","4300118337"
"422725058675961856","【病案统计】门诊50/60门诊科室显示设置","0：默认显示 业务单元为临床、就诊类型为门诊、急诊 1：业务单元为临床、就诊类型为门诊（常用于50） 2. 以明细科室为准，不区分业务单元、就诊类型（浙江省中）","OUTPATIENT_DEPT_SHOW_SET_FLAG","2","0","0","11","0","2025/3/28 19:38:15","2025/7/21 9:41:47","4300118337","4300118337"
"418036337368199168","【病案统计】门诊工作日志是否开启互联网指标汇总 0不汇总，1汇总","【病案统计】门诊工作日志是否开启互联网指标汇总 0不汇总，1汇总","OUTPATIENT_ENCOUNTER_INTERNET","0","0","0","11","0","2025/3/3 13:09:00","2025/3/3 13:09:00","4300118337","4300118337"
"457420092255858688","门诊操作忽略标志","","OUTPATIENT_IGNORE_FLAG","1","1","0","11","0","2025/10/1 19:27:10","2025/10/1 19:36:46","4300118337","4300118337"
"434008073054023681","","","OUTPATIENT_TRACE_RECOVERY_COUNT_DAYS","{""calcDateTimeType"":1,""calcDayAfterFlag"":1,""days"":[""1_1"",""3_2"",""5_3"",""7_0""]}","7","0","11","0","2025/5/28 15:05:58","2025/5/29 9:32:32","4300118337","4300118337"
"449603397806026753","","","pageFlag","1","","0","11","0","2025/8/20 16:21:37","2025/12/5 14:45:18","4300118337","4300118337"
"332898229304258560","【无纸化】对接60api版本控制","无纸化对接60api版本控制 {业务系统编码：版本}","PAPERLESS_60API_VERSION","","{""NIS"":2}","0","11","0","2023/11/30 16:30:19","2024/4/30 20:59:00","4300118337","4300118337"
"314157556119386113","【无纸化】临时版本控制","无纸化临时版本控制，后续会删除","PAPERLESS_CHECK_VERSION","{""execRevokeArchive"":true,""addPlAudit"":true}","{""execRevokeArchive"":true,""addPlAudit"":true}","0","11","0","2023/8/21 16:23:33","2024/8/2 16:59:53","4300118337","4300118337"
"230460869144754177","【无纸化】无纸化ESB服务参数","归档参数设置->ESB平台设置->ESB回调接口配置","PAPERLESS_ESB_PARAMETER","{""appId"":""HIS0207_V60"",""data"":[],""esbUrl"":""http://172.16.0.231:16001/winningInnerStandard"",""isOpenEsb"":false,""licId"":""6F9619FF-8B86-D011-B66D-00C04FC966FF"",""orgId"":""440005268"",""recAppId"":""HIS0207_V60"",""recOrgId"":""440005268"",""method"":[{""method"":""archiveMedicalRecord"",""tranCode"":""FXCC0050""},{""method"":""unarchiveMedicalRecord"",""tranCode"":""FXCC0051""},{""method"":""printMedicalRecordFiles"",""tranCode"":""FXCC0052""},{""method"":""printMedicalRecordFiles"",""tranCode"":""FXCC0053""},{""method"":""sealMedicalRecordFiles"",""tranCode"":""FXCC0054""},{""method"":""unsealMedicalRecordFiles"",""tranCode"":""FXCC0055""},{""method"":""specialMedicalRecordFiles"",""tranCode"":""FXCC0056""}]}","{""isOpenEsb"":false}","0","11","0","2022/5/27 14:11:46","2026/4/30 14:24:17","4300118337","466338359917766656"
"462617844497608705","无纸化文件签名配置参数","无纸化文件签名配置参数，目前只是江湾医院对接格尔签名使用","PAPERLESS_FILE_AND_DATA_SIGN_KEY","{""openFlag"":0,""baseUrl"":""http://172.3.250.181:5001"",""signUrl"":""/svs/api/signData"",""verifyUrl"":""/svs/api/verifySignedData"",""certAlias"":""sm2"",""serviceName"":""default"",""maMainColumns"":""idcardNo,homePhone""}","","0","11","0","2025/10/29 19:47:01","2025/12/12 17:45:19","4300118337","469304215224281088"
"374476950850859008","【无纸化】无纸化签名参数","无纸化签名参数","PAPERLESS_MOBILE_SIGN_FILE","{""openFlag"":true,""signType"":1,""signScene"":[1],""type"":4,""baseUrl"":""https://device.mkeysec.net"",""appId"":""3"",""appCode"":""MIIEvQIBADANBgkqhkiG9w0BAQEFAASCBKcwggSjAgEAAoIBAQCHwpN7M6Xhja7sfaB0K3y2MBd4xLfhOF64mv0mtEZfqaWvphadXAimnfru8Y4sf0wDb9LYjacXRTkRMhZaZq5ZRCNFB+G8HnNb1y9Vr+7VqvT3wlRV0n+Jar+rEFguW293kH6wOLPQVNkmL4xEy/ecI81gfqR0wSHbyVWaBJ4o7w8qYVFc3is0vswl/bpKE2/4ngjEGDNuYdS0oXZR1TOjEEtNPEws9944yHyfYnbJgbTXkO78hlRUUu4tA8UnSjLrO0m0I6aQkuibPHKjMj247q2629L5IQpn+mGpgxmqUQmzSlKf5wg3uE0Ss1Bea8/AneSDBx2tzjsEs2qKn8cfAgMBAAECggEAM18GbaVCjNIPMf/rmmnmPA6AoztVFU0+Un6bcmzfAE3ymz+u6QatY1b+YDJZiS72NYq37yfS5XRVPtOEL9sQ+EhXTETKP2QKZONNTxBOwN166tHHFd6cUgRp2LJLm+cPi9/KgKZELH4e2Vs+qb3AyX2mtm/VjTSTulY6JRjAPF6EIyQqiLIinyw9TUXNqBs1kT5ma/50YPO2pSXWiOcXX9WWL7ECCNLCfKVRCKlEuaHuIozDuuwGHBrALAdqjWxrj0IMywCZIoVbBke+U7+KCKhKsc5eqsUJu8YfoVR3hxVhUHjlqIFbuAlLvrMqYZd3HgT1O3RSp/eOyXRMGsW0kQKBgQDHvA1p9Qv7K62WYOwwHEIg5Qym5uK4ClhvWUUQPE63bhzrkLkfNlDEOFpsnIk1EonvJHbfzW4pKR36AjbGBv9xxdgntkee+35pN8d8MT2eNMyHdsF6TDToKqPmqKHcxXmnpOCtC9Cam1wjBU+e7gdSoAeNWJeKUzg79HN7M7uD6QKBgQCuAPkd1G7GHkhMiXur1Td6nTmzwz9zPeHHycAE2r1epH22VUfKTu/oDgmky/VKO3JJuc1txt2bHs90iTLRDmcMy9l+6Ix9UJzmanAIRzhAVgmwz1liUNLbnJGl0YxCq0qlQA3FUUmOP36C2cvHcJm/hRIPG2O2nT1DLKsHvgU1xwKBgGL6mPciHU7aBUrZOxJYXpjoiQ2Iq1+imNKNPYFfMW8LHT/LV0HVa87hUkYyiHgJeNtOia48olO5cYZ8ZGJcA2iBL632UaXCYZGIt82epTdqWNTkj9qoOyu2PcTHWncKUVA3j7ORgE2tocolDqDmujBC55svBOHifaKQcE3khA9JAoGAf/fLPjrrNN00gsVhpJ/sa0qSEzh2w4QxNkOT6n4MYzxKD/xsDcc7/MfGI+K0BOHvTXVONXvZoqloHOaB7unOs8R/sivIlqjgmzyQJCZsojQkcFot/HZAfK6LFw4jPyzGev2+ou0DUZA0tHsEuSqAiC+PdnjIPpcpZOvG5KzFHCUCgYEAuLEUmIzQ7ex85Ulag2qfGj0CDMAq1R/rmwrk+1d2aP9GY890HwcyN5dlZGy8/Z/lMlzOGo1kDhhhwOfbiYSit00FdLChVux0wh8nyqqB4IuTy0S0ZeTNjWnjftpNaPXdHh5mpUXXKygCp3UT65HC6coaqoD3Vv8jE32svsz/uPE="",""pwd"":""1233321"",""signEmpType"":[],""signApiUrl"":""http://47.100.199.230:8083"",""signApiKey"":""ywxt"",""signApiSecret"":""20241225"",""signStrategyId"":""mkeytest"",""caSignFailContinueFlag"":""0""}","","0","11","0","2024/7/11 18:43:40","2026/4/9 13:53:02","4300118337","373295188451878913"
